time_years,n,mae_raw,median_abs_log10_ratio,q90_abs_log10_ratio,frac_within_2x,frac_within_5x,frac_within_10x,coverage_90_cal
0.1,44,3739343844376993.5,0.043637201640891896,0.12627887078638056,1.0,1.0,1.0,0.7727272727272727
0.2,44,4812025604425719.0,0.04076985514607977,0.10151633270993624,1.0,1.0,1.0,0.8636363636363636
0.3,44,6275455645265711.0,0.0335788661807979,0.09067668734688837,1.0,1.0,1.0,0.8409090909090909
0.4,44,7433635399907949.0,0.03321007855215856,0.07557984495767436,1.0,1.0,1.0,0.9090909090909091
0.5,44,7260678769118307.0,0.027762221504359072,0.06732217171884101,1.0,1.0,1.0,0.9318181818181818
0.6,44,9631690421781666.0,0.029222712674187648,0.06683439595929666,1.0,1.0,1.0,0.9090909090909091
0.7,44,9649928634468386.0,0.02856457961276904,0.06287489638876571,1.0,1.0,1.0,0.8636363636363636
0.8,44,8247510961336895.0,0.018461676144011174,0.06126995786815231,1.0,1.0,1.0,0.9090909090909091
0.9,44,1.2176698595764478e+16,0.02531612975790365,0.059549726161343915,1.0,1.0,1.0,0.8409090909090909
1.0,44,1.3636020067711578e+16,0.0230551643950707,0.06601588616683782,1.0,1.0,1.0,0.8409090909090909
1.0997527397260274,44,2.1594325453619156e+16,0.025688450772623495,0.06666345339573629,1.0,1.0,1.0,0.7272727272727273
1.1998212328767124,44,2.228507147500497e+16,0.018721040162427125,0.06480121265540843,1.0,1.0,1.0,0.7954545454545454
1.2998897260273972,44,2.7487308822601636e+16,0.014590394299048261,0.0678665684169979,1.0,1.0,1.0,0.7954545454545454
1.3999582191780822,44,2.647700134961933e+16,0.021920487273119873,0.05358074128818371,1.0,1.0,1.0,0.9090909090909091
1.5000267123287672,44,2.4187757387233428e+16,0.017319359354298035,0.040438038344357344,1.0,1.0,1.0,0.9545454545454546
1.600095205479452,44,3.1478972923373492e+16,0.018266556883996712,0.04977375505594898,1.0,1.0,1.0,0.9318181818181818
1.700163698630137,44,3.1949919546863292e+16,0.0183757853260409,0.04566246337112339,1.0,1.0,1.0,1.0
1.800232191780822,44,3.5603624021994856e+16,0.017460431729729338,0.040848724323474334,1.0,1.0,1.0,0.9545454545454546
1.9003006849315067,44,4.747336237174759e+16,0.02015704569050754,0.06788827578271645,1.0,1.0,1.0,0.7954545454545454
2.000369178082192,44,4.3801967899016616e+16,0.020207571623081816,0.052808148804858714,1.0,1.0,1.0,0.8863636363636364
2.1004376712328767,44,4.7877420067153544e+16,0.016351396732505075,0.0486247370162702,1.0,1.0,1.0,0.9318181818181818
2.1995054794520548,44,4.0044416526819304e+16,0.014477908081031773,0.03954791779558229,1.0,1.0,1.0,1.0
2.29957397260274,44,4.3512387865192344e+16,0.016160958038002167,0.04082893951421252,1.0,1.0,1.0,1.0
2.3996424657534248,44,4.897481693701239e+16,0.01501780692253199,0.044506491672384844,1.0,1.0,1.0,0.9545454545454546
2.4997109589041093,44,4.4805535355452136e+16,0.01496008138361037,0.038259576483656535,1.0,1.0,1.0,0.9772727272727273
