time_years,n,mae_raw,median_abs_log10_ratio,q90_abs_log10_ratio,frac_within_2x,frac_within_5x,frac_within_10x,coverage_90_cal
0.1,16,3071024714153430.0,0.07657632025035288,0.13495362808165912,1.0,1.0,1.0,0.6875
0.2,16,5218676418206183.0,0.05885977640153348,0.12042106710718842,1.0,1.0,1.0,0.6875
0.3,16,8965365937518324.0,0.08294537610545678,0.11959510243621374,1.0,1.0,1.0,0.5
0.4,16,9580505238850680.0,0.053869257556636296,0.09916997444216112,1.0,1.0,1.0,0.875
0.5,16,1.1060327529648312e+16,0.05155504543090259,0.08024177932732178,1.0,1.0,1.0,0.9375
0.6,16,1.0890389736697454e+16,0.03801744827635167,0.07921211771651826,1.0,1.0,1.0,0.9375
0.7,16,1.2558813994545828e+16,0.032738319011605205,0.07812154183912698,1.0,1.0,1.0,0.9375
0.8,16,1.3983998575828136e+16,0.03942406434836389,0.08097638340312323,1.0,1.0,1.0,0.9375
0.9,16,1.35358287761725e+16,0.027188895654641304,0.0679067106665858,1.0,1.0,1.0,1.0
1.0,16,1.576274425364566e+16,0.028452524971199433,0.07676662467177583,1.0,1.0,1.0,1.0
1.0997527397260274,16,1.8010274616115134e+16,0.025871213336435755,0.07012126818192108,1.0,1.0,1.0,0.9375
1.1998212328767124,16,3.0022443550701036e+16,0.047667039204660616,0.08363437339220497,1.0,1.0,1.0,0.875
1.2998897260273972,16,3.080681637152796e+16,0.035491926897165044,0.08263541271162725,1.0,1.0,1.0,0.875
1.3999582191780822,16,3.689044767281232e+16,0.035899271275790116,0.0867874505305008,1.0,1.0,1.0,0.875
1.5000267123287672,16,4.819636712297102e+16,0.040756457846131876,0.10632473821063623,1.0,1.0,1.0,0.75
1.600095205479452,16,5.072779042716619e+16,0.03302187288022481,0.10590993363992099,1.0,1.0,1.0,0.75
1.700163698630137,16,6.0312301481281816e+16,0.03664604948386813,0.11328410218494538,1.0,1.0,1.0,0.75
1.800232191780822,16,7.027105537581492e+16,0.04740307545080054,0.10249503097604781,1.0,1.0,1.0,0.75
1.9003006849315067,16,7.859952795721987e+16,0.04893711187056432,0.09809826693862299,1.0,1.0,1.0,0.8125
2.000369178082192,16,8.833685965565301e+16,0.05124865898372702,0.09931719044531905,1.0,1.0,1.0,0.8125
2.1004376712328767,16,9.942431221878189e+16,0.0602622436602053,0.10066058862418503,1.0,1.0,1.0,0.8125
2.1995054794520548,16,9.350023599940971e+16,0.054937719540022995,0.09142942338978616,1.0,1.0,1.0,0.875
2.29957397260274,16,1.0355527272835787e+17,0.051421730035338994,0.09564649023731436,1.0,1.0,1.0,0.75
2.3996424657534248,16,1.0217621485262013e+17,0.04602412626325453,0.0961748734175493,1.0,1.0,1.0,0.75
2.4997109589041093,16,1.1479383021432643e+17,0.048966813114927815,0.09485778739992731,1.0,1.0,1.0,0.6875
2.5997794520547943,16,1.300687590266026e+17,0.05474269722828505,0.09983588559779227,1.0,1.0,1.0,0.75
2.69984794520548,16,1.3046977923094298e+17,0.05216159714322589,0.09959343072266634,1.0,1.0,1.0,0.75
2.7999164383561643,16,1.3506041607946538e+17,0.04984601458130668,0.10021308166976922,1.0,1.0,1.0,0.75
2.8999849315068493,16,1.3501048824558755e+17,0.047614975946700264,0.1017225780011862,1.0,1.0,1.0,0.8125
3.0000534246575343,16,1.4433421420502662e+17,0.04959248314097897,0.10300617618254336,1.0,1.0,1.0,0.6875
3.100121917808219,16,1.4582580674155408e+17,0.04988625357860561,0.10207322257584076,1.0,1.0,1.0,0.8125
3.200190410958904,16,1.62521416202483e+17,0.049647922870288574,0.10440756015084904,1.0,1.0,1.0,0.8125
3.300258904109589,16,1.5871259469992973e+17,0.04644448221855646,0.10441978743556998,1.0,1.0,1.0,0.8125
3.400327397260274,16,1.610706458127611e+17,0.03466276531704683,0.1072540045852893,1.0,1.0,1.0,0.8125
3.500395890410959,16,1.755717077918049e+17,0.039334802341178296,0.10731731384787566,1.0,1.0,1.0,0.75
3.600464383561644,16,1.819506136129875e+17,0.03834514369651644,0.10731548909195301,1.0,1.0,1.0,0.75
3.699532191780822,16,1.92047653594461e+17,0.037639597515992856,0.1054599998744045,1.0,1.0,1.0,0.75
3.799600684931507,16,1.93037211700576e+17,0.03556803173434026,0.1052401106160803,1.0,1.0,1.0,0.75
3.899669178082192,16,2.0598311475710496e+17,0.03482011326381668,0.10868826266308898,1.0,1.0,1.0,0.75
3.999737671232877,16,2.3206457312570803e+17,0.03558752393188673,0.12023045660591673,1.0,1.0,1.0,0.75
4.099806164383562,16,2.1345230296899187e+17,0.03167402045014618,0.11656083403264539,1.0,1.0,1.0,0.75
4.199874657534247,16,2.088969239078832e+17,0.03147890464495987,0.10878243207993041,1.0,1.0,1.0,0.75
4.299943150684931,16,2.0012206996063987e+17,0.025846170035565663,0.1040326714866236,1.0,1.0,1.0,0.75
4.400011643835617,16,2.3123165157371053e+17,0.028985496329152597,0.10986412550356833,1.0,1.0,1.0,0.75
4.500080136986301,16,2.0883935533155338e+17,0.025670551189516666,0.10814499221678311,1.0,1.0,1.0,0.75
